i	position	H	language
323	later	3.5703219016118632	Spanish
324	first	3.855499018105195	Spanish
324	later	3.6216189302200466	Spanish
325	first	3.8548802387733225	Spanish
325	later	3.6259037841792323	Spanish
326	first	3.863858317888732	Spanish
326	later	3.6293021331544058	Spanish
327	first	3.8449421764257745	Spanish
327	later	3.626145781365825	Spanish
328	first	3.8570097526722265	Spanish
328	later	3.6199457842993303	Spanish
329	first	3.8531247346071225	Spanish
329	later	3.5744129617696974	Spanish
330	first	3.8592668104074184	Spanish
330	later	3.6147143198787566	Spanish
331	first	3.8502267844380262	Spanish
331	later	3.630118976890871	Spanish
332	first	3.848140643411584	Spanish
332	later	3.6202034752697907	Spanish
333	first	3.857874880577058	Spanish
333	later	3.5750068821359235	Spanish
334	first	3.778119899047439	Spanish
334	later	3.5737047361148897	Spanish
335	first	3.868964265690964	Spanish
335	later	3.6309747405174053	Spanish
336	first	3.843049120142413	Spanish
336	later	3.5758866789261123	Spanish
337	first	3.859330361006403	Spanish
337	later	3.571305152188777	Spanish
338	first	3.86530824595148	Spanish
338	later	3.6298637784615373	Spanish
339	first	3.851393639100346	Spanish
339	later	3.618882355749092	Spanish
340	first	3.870638474675004	Spanish
340	later	3.6245207147756098	Spanish
341	first	3.8624180560770327	Spanish
341	later	3.625061847778665	Spanish
342	first	3.858176108359414	Spanish
342	later	3.6245929669185615	Spanish
343	first	3.854623513485755	Spanish
343	later	3.631749655724228	Spanish
344	first	3.8435285812316984	Spanish
344	later	3.6298795023870545	Spanish
345	first	3.8050951537748916	Spanish
345	later	3.5283737437817244	Spanish
346	first	3.8646140480457816	Spanish
346	later	3.6229513495752026	Spanish
347	first	3.850039817641254	Spanish
347	later	3.6233469322108394	Spanish
348	first	3.869541572460411	Spanish
348	later	3.6241967763095797	Spanish
349	first	3.865735152086277	Spanish
349	later	3.6257297406037607	Spanish
350	first	3.8894135855100602	Spanish
350	later	3.582755986157582	Spanish
351	first	3.840861007429503	Spanish
351	later	3.6265466692618307	Spanish
352	first	3.8477575983982986	Spanish
352	later	3.626010532923567	Spanish
353	first	3.8586271873434894	Spanish
353	later	3.6295726845226506	Spanish
354	first	3.7990419566472324	Spanish
354	later	3.5072762226690744	Spanish
355	first	3.8559915089786165	Spanish
355	later	3.6285311349425156	Spanish
356	first	3.857301243896537	Spanish
356	later	3.62353959028234	Spanish
357	first	3.8568199433679173	Spanish
357	later	3.6305464831608787	Spanish
358	first	3.8701761995424633	Spanish
358	later	3.628546920698021	Spanish
359	first	3.853163376102214	Spanish
359	later	3.6297551592226847	Spanish
360	first	3.8588253895169577	Spanish
360	later	3.577867533044956	Spanish
361	first	3.8561115817302727	Spanish
361	later	3.579647433424202	Spanish
362	first	3.851456883814098	Spanish
362	later	3.624795872990567	Spanish
363	first	3.860846422052181	Spanish
363	later	3.622218432434994	Spanish
364	first	3.8492035392343342	Spanish
364	later	3.6196170258133398	Spanish
365	first	3.8402744337200114	Spanish
365	later	3.6211252827850786	Spanish
366	first	3.8653487272261335	Spanish
366	later	3.6182377108926995	Spanish
367	first	3.8531287072944416	Spanish
367	later	3.6240344157963875	Spanish
368	first	3.8599712053542854	Spanish
368	later	3.5730726987172132	Spanish
369	first	3.856173523278149	Spanish
369	later	3.6275606771175286	Spanish
370	first	3.8830326319022905	Spanish
370	later	3.6310445943059624	Spanish
371	first	3.8641446953105083	Spanish
371	later	3.6269839437848845	Spanish
372	first	3.857764442655631	Spanish
372	later	3.5759760819695803	Spanish
373	first	3.850637811795331	Spanish
373	later	3.576501042971495	Spanish
374	first	3.8618700178124508	Spanish
374	later	3.6248832049318382	Spanish
375	first	3.8631703052838287	Spanish
375	later	3.62814845906985	Spanish
376	first	3.784445885026226	Spanish
376	later	3.5746111571339907	Spanish
377	first	3.844625548410689	Spanish
377	later	3.6290635395990845	Spanish
378	first	3.785869474596563	Spanish
378	later	3.531511148888988	Spanish
379	first	3.8586827015963148	Spanish
379	later	3.6244790899077213	Spanish
380	first	3.853617190069236	Spanish
380	later	3.6250013232798284	Spanish
381	first	3.8490960465996826	Spanish
381	later	3.5753939082165385	Spanish
382	first	3.8576638233404004	Spanish
382	later	3.626010267192749	Spanish
383	first	3.864834804981303	Spanish
383	later	3.6256799393524037	Spanish
384	first	3.8459575113652376	Spanish
384	later	3.5772001354039946	Spanish
385	first	3.8522454387954634	Spanish
385	later	3.5710870531703334	Spanish
386	first	3.869233832370407	Spanish
386	later	3.628819248030158	Spanish
387	first	3.8567484528446467	Spanish
387	later	3.5734096252549943	Spanish
388	first	3.7922589915798173	Spanish
388	later	3.5245554608836036	Spanish
389	first	3.803488659684955	Spanish
389	later	3.528711694428049	Spanish
390	first	3.8578423185815796	Spanish
390	later	3.6273690064701403	Spanish
391	first	3.8375768686112712	Spanish
391	later	3.575438183546524	Spanish
392	first	3.86204306561051	Spanish
392	later	3.575199589348903	Spanish
393	first	3.855380082572854	Spanish
393	later	3.622747229680202	Spanish
394	first	3.8576105063904222	Spanish
394	later	3.6259179012395664	Spanish
395	first	3.85132590016178	Spanish
395	later	3.628327293378296	Spanish
396	first	3.856305608979528	Spanish
396	later	3.615462061049611	Spanish
397	first	3.84821707277606	Spanish
