word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
vazife	vazife	17.5365841792642	6	4388	1.762211888123902e-5	15.792253070288144	0	15	72	2.7954545454545454	5.611936374392007	5.611198738170347	-0.0699251146837133	15	Turkish
sinop	sinop	17.5365841792642	5	4387	1.762211888123902e-5	15.792253070288144	0	12	173	2.9193548387096775	4.979712595097211	4.979011128327934	0.0734438803418148	12	Turkish
uCan	uCan	17.5276460629649	4	4389	1.7613137169271027e-5	15.792988576315233	9	86	752	2.873820754716981	4.163761127596439	4.157719363198815	0.1938352825671336	95	Turkish
Cam	Cam	17.5187079466656	3	4392	1.7604155457303032e-5	15.79372445750481	18	232	1200	2.813232253618194	3.298777918246945	3.2801003344481607	0.30877208674277207	250	Turkish
spiker	spiker	17.5187079466656	6	4391	1.7604155457303032e-5	15.79372445750481	0	5	69	2.8933333333333335	5.655580386486132	5.654837013669821	-0.0692198120271115	5	Turkish
gebe	gebe	17.5187079466656	4	4390	1.7604155457303032e-5	15.79372445750481	6	80	736	2.88456865127582	4.1944392956441146	4.190114772306553	0.1941539877780316	86	Turkish
aytekin	aytekin	17.5097698303663	7	4393	1.7595173745335038e-5	15.794460714239792	0	3	8	2.5	6.237113402061856	6.235715886175218	-0.1545892228152815	3	Turkish
rahatCa	rahatCa	17.5008317140669	7	4394	1.7586192033366948e-5	15.79519734690369	1	0	11	2.6153846153846154	6.224613315400134	6.222047949809546	-0.15421593585334284	1	Turkish
vasat	vasat	17.5008317140669	5	4395	1.7586192033366948e-5	15.79519734690369	2	60	589	2.897239263803681	4.602029312288614	4.600366248767432	0.07475817580898955	62	Turkish
filo	filo	17.4829554814683	4	4396	1.756822860943096e-5	15.796671741555148	5	55	555	2.8896103896103895	4.2842846553002225	4.280451684561274	0.19543043674580476	60	Turkish
limon	limon	17.4650792488697	5	4397	1.7550265185494975e-5	15.798147644538993	2	11	187	2.91044776119403	4.95293122886133	4.951119876038879	0.07607515899882362	13	Turkish
kabar	kabar	17.4382648999717	5	4398	1.75233200495909e-5	15.800364333898356	9	121	704	2.829940119760479	4.539004090844971	4.533878010987463	0.07706466683302736	130	Turkish
kdp	kdp	17.4293267836724	3	4399	1.7514338337622908e-5	15.801103987870407	7	142	998	2.8614982578397212	3.462248322147651	3.4535953177257523	0.31162565805524806	149	Turkish
magic	magic	17.4203886673731	5	4400	1.7505356625654913e-5	15.801844021249488	0	16	327	2.9447674418604652	4.7616229923922235	4.760952246795323	0.07772518438364084	16	Turkish
gOksu	gOksu	17.4203886673731	5	4401	1.7505356625654913e-5	15.801844021249488	0	6	85	2.902173913043478	5.086080586080586	5.085364135793774	0.07772518438364084	6	Turkish
parCala	parCala	17.4114505510738	7	4403	1.749637491368692e-5	15.802584434425036	1	5	46	2.811320754716981	5.958305312710155	5.955859287474793	-0.15047254570305194	6	Turkish
akyol	akyol	17.4114505510738	5	4402	1.749637491368692e-5	15.802584434425036	1	12	162	2.903409090909091	4.920811610539665	4.919566136075503	0.07805569737801116	13	Turkish
kombine	kombine	17.3935743184751	7	4404	1.7478411489750837e-5	15.80406640172627	0	2	7	2.5	6.34020618556701	6.33878557024423	-0.14972156207351395	2	Turkish
Cak	Cak	17.3488837369785	3	4406	1.7433502929910775e-5	15.807777993793719	20	277	1200	2.786381842456609	3.2602277520033742	3.2399665551839463	0.3142064119648523	297	Turkish
CiCeG	CiCeG	17.3488837369785	5	4405	1.7433502929910775e-5	15.807777993793719	1	10	160	2.9127906976744184	4.97252360152177	4.9712635582476405	0.08037405004254083	11	Turkish
mb	mb	17.3488837369785	2	4407	1.7433502929910775e-5	15.807777993793719	13	180	662	2.755841121495327	2.786223277909739	2.755841121495327	0.3888932175221548	193	Turkish
kort	kort	17.3399456206792	4	4409	1.742452121794278e-5	15.80852145943289	10	113	738	2.8422273781902554	4.173808198849935	4.167160310995928	0.2005624701348887	123	Turkish
kargo	kargo	17.3399456206792	5	4408	1.742452121794278e-5	15.80852145943289	3	38	431	2.9006342494714588	4.701620859760395	4.699394280884632	0.08070592562597077	41	Turkish
kampUs	kampUs	17.3220693880806	6	4410	1.7406557794006797e-5	15.810009541092297	0	0	49	2.94	5.705271460496911	5.704521556256572	-0.06141363253395218	0	Turkish
semra	semra	17.3220693880806	5	4411	1.7406557794006797e-5	15.810009541092297	3	39	397	2.890909090909091	4.727554615926709	4.725313424425975	0.0813701903113666	42	Turkish
adale	adale	17.3041931554819	5	4412	1.7388594370070712e-5	15.811499159232788	2	35	424	2.909090909090909	4.6713641488162345	4.669671784758417	0.08203514086646439	37	Turkish
mayo	mayo	17.2952550391826	4	4413	1.7379612658102718e-5	15.81224454547561	2	72	798	2.9095074455899197	4.163178366364141	4.1612365790447985	0.20217491374568158	74	Turkish
niGde	niGde	17.2863169228833	5	4415	1.7370630946134726e-5	15.81299031703054	0	14	163	2.904494382022472	4.98872921949845	4.988026482603184	0.0827007787090771	14	Turkish
soba	soba	17.2863169228833	4	4416	1.7370630946134726e-5	15.81299031703054	6	109	786	2.8625277161862526	4.133456904541242	4.129211403184006	0.2024979024075231	115	Turkish
bumin	bumin	17.2863169228833	5	4414	1.7370630946134726e-5	15.81299031703054	0	22	314	2.9258160237388724	4.822062552831784	4.821383293421609	0.0827007787090771	22	Turkish
hayalet	hayalet	17.277378806584	7	4418	1.7361649234166735e-5	15.813736474296142	0	12	47	2.75	5.943298969072165	5.941967286578534	-0.1448212743341236	12	Turkish
gUrcU	gUrcU	17.277378806584	5	4417	1.7361649234166735e-5	15.813736474296142	1	26	165	2.839378238341969	5.015922220656615	5.014649950697281	0.08303385580747306	27	Turkish
satranC	satranC	17.2684406902846	7	4420	1.7352667522198638e-5	15.814483017671613	0	1	21	2.8260869565217392	6.028014343343792	6.026663679139592	-0.14444296514116695	1	Turkish
Cuval	Cuval	17.2684406902846	5	4419	1.7352667522198638e-5	15.814483017671613	1	16	266	2.926056338028169	4.852050162040299	4.8508240597267225	0.08336710526143039	17	Turkish
