word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
nee	nee	5989.316786079837	3	33	0.005989987364245614	7.383231324980149	5	54	302	2.814917127071823	3.3871449925261583	3.3644444444444446	-2.4219939697070147	59	Japanese
maa	maa	5981.320368474923	3	34	0.005981990051342749	7.385158773551264	14	106	326	2.693512304250559	3.184848484848485	3.1348148148148147	-2.421051042176554	120	Japanese
ka	ka	5757.42067553736	2	35	0.00575806529006254	7.440200137109225	26	138	101	2.274436090225564	2.422594142259414	2.274436090225564	-0.9652078022654479	164	Japanese
sore	sore	5725.435005117708	4	36	0.005726076038451081	7.448237456174644	5	45	224	2.789090909090909	3.8181818181818183	3.7971864009378664	-2.707755641362014	50	Japanese
wo	wo	4781.857727737974	2	37	0.004782393115913054	7.708051559240795	13	113	139	2.4661654135338344	2.5515873015873014	2.4661654135338344	-0.8801297180902364	126	Japanese
hoNt0	hoNt0	4438.0117707267145	5	38	0.004438508661089874	7.815709272201432	0	1	53	2.9272727272727272	4.834008097165992	4.829120323559151	-3.451280005498543	1	Japanese
sono	sono	4342.054759467758	4	39	0.0043425409062554975	7.847244845634539	4	39	179	2.7757847533632285	3.8867924528301887	3.868698710433763	-2.4929639597790034	43	Japanese
aru	aru	4102.162231320369	3	40	0.00410262151916956	7.929238217831847	18	102	342	2.695464362850972	3.167682926829268	3.105185185185185	-2.154881820097954	120	Japanese
$i	$i	3990.212384851586	2	41	0.003990659138529454	7.96915722810164	18	116	131	2.417293233082707	2.5303643724696356	2.417293233082707	-0.7971942985311944	134	Japanese
ra	ra	3734.3270214943705	2	42	0.0037347451256377856	8.064774493729239	24	134	107	2.3045112781954886	2.4439834024896268	2.3045112781954886	-0.7668232304631948	158	Japanese
are	are	3678.3520982599794	3	43	0.003678763935317733	8.086563182494526	16	108	330	2.6857142857142855	3.1702127659574466	3.114074074074074	-2.0779168402627417	124	Japanese
kana	kana	3614.3807574206758	4	44	0.0036147854320948162	8.111874271023712	9	82	254	2.7023121387283235	3.6441281138790034	3.611957796014068	-2.350509958231247	91	Japanese
goto	goto	3598.3879222108494	4	46	0.0035987908062890864	8.118272042221864	5	39	185	2.773913043478261	3.8642266824085008	3.842907385697538	-2.3470659417284585	44	Japanese
koto	koto	3598.3879222108494	4	45	0.0035987908062890864	8.118272042221864	8	58	214	2.7259786476868326	3.7535545023696684	3.7233294255568583	-2.3470659417284585	66	Japanese
hito	hito	3494.4344933469806	4	47	0.0034948257385518464	8.160563763938303	2	41	205	2.8072289156626504	3.857647058823529	3.8464243845252053	-2.324299671567872	43	Japanese
jiN	jiN	3494.4344933469806	3	48	0.0034948257385518464	8.160563763938303	10	64	271	2.7485549132947975	3.3990963855421685	3.3585185185185185	-2.041714999882063	74	Japanese
niN	niN	3494.4344933469806	3	49	0.0034948257385518464	8.160563763938303	10	64	286	2.7590027700831024	3.3765060240963853	3.3362962962962963	-2.041714999882063	74	Japanese
$ite	$ite	3470.4452405322418	4	51	0.003470833799843253	8.170502000994421	3	39	187	2.791304347826087	3.8822143698468787	3.8675263774912074	-2.3189497690205934	42	Japanese
ku	ku	3470.4452405322418	2	50	0.003470833799843253	8.170502000994421	19	133	113	2.345864661654135	2.459349593495935	2.345864661654135	-0.7332408298503503	152	Japanese
